chr,start,end,name,score,value,exp,classre,region1Chrom,region1Start,regionEnd,region1Name,region1Strand,region2Chrom,region2Start,region2End,region2Name
chr2,113346197,113346617,genic|chr2:113346047-113346547,0,1.458365,.,cis,chr2,113346197,113346397,genic|chr2:113346047-113346547,.,chr2,113342013,113346617,CHCHD5	+
chr2,113346617,113353898,intergenic|chr2:113353748-113354428,0,3.014261,.,cis,chr2,113353898,113354278,intergenic|chr2:113353748-113354428,.,chr2,113342013,113346617,CHCHD5	+
chr2,113346617,113470540,intergenic|chr2:113470390-113471538,0,6.74813,.,cis,chr2,113470540,113471388,intergenic|chr2:113470390-113471538,.,chr2,113342013,113346617,CHCHD5	+
chr2,113346617,113997823,genic|chr2:113997673-113999011,0,29.849321,.,cis,chr2,113997823,113998861,genic|chr2:113997673-113999011,.,chr2,113342013,113346617,CHCHD5	+
chr2,113401757,113402564,promoter|chr2:113402414-113403765,0,14.066021,.,cis,chr2,113402564,113403615,promoter|chr2:113402414-113403765,.,chr2,113399406,113401757,FLJ42351	-
chr2,113401757,113470540,intergenic|chr2:113470390-113471538,0,6.74813,.,cis,chr2,113470540,113471388,intergenic|chr2:113470390-113471538,.,chr2,113399406,113401757,FLJ42351	-
chr2,113401757,113894545,intergenic|chr2:113894395-113896399,0,21.909927,.,cis,chr2,113894545,113896249,intergenic|chr2:113894395-113896399,.,chr2,113399406,113401757,FLJ42351	-
chr2,113401757,113997823,genic|chr2:113997673-113999011,0,29.849321,.,cis,chr2,113997823,113998861,genic|chr2:113997673-113999011,.,chr2,113399406,113401757,FLJ42351	-
chr2,113402564,113421400,promoter|chr2:113402414-113403765,0,14.066021,.,cis,chr2,113402564,113403615,promoter|chr2:113402414-113403765,.,chr2,113403433,113421400,SLC20A1	+
chr2,113421400,113470540,intergenic|chr2:113470390-113471538,0,6.74813,.,cis,chr2,113470540,113471388,intergenic|chr2:113470390-113471538,.,chr2,113403433,113421400,SLC20A1	+
chr2,113421400,113894545,intergenic|chr2:113894395-113896399,0,21.909927,.,cis,chr2,113894545,113896249,intergenic|chr2:113894395-113896399,.,chr2,113403433,113421400,SLC20A1	+
chr2,113421400,113997823,genic|chr2:113997673-113999011,0,29.849321,.,cis,chr2,113997823,113998861,genic|chr2:113997673-113999011,.,chr2,113403433,113421400,SLC20A1	+
chr2,113470540,113522254,intergenic|chr2:113470390-113471538,0,6.74813,.,cis,chr2,113470540,113471388,intergenic|chr2:113470390-113471538,.,chr2,113493926,113522254,CKAP2L	-
chr2,113512249,113522254,genic|chr2:113512099-113512599,0,1.477627,.,cis,chr2,113512249,113512449,genic|chr2:113512099-113512599,.,chr2,113493926,113522254,CKAP2L	-
chr2,113522154,113522254,promoter|chr2:113522004-113522538,0,7.138565,.,cis,chr2,113522154,113522388,promoter|chr2:113522004-113522538,.,chr2,113493926,113522254,CKAP2L	-
chr2,113522254,113529518,intergenic|chr2:113529368-113529868,0,1.208621,.,cis,chr2,113529518,113529718,intergenic|chr2:113529368-113529868,.,chr2,113493926,113522254,CKAP2L	-
chr2,113522254,113569398,intergenic|chr2:113569248-113569965,0,3.841926,.,cis,chr2,113569398,113569815,intergenic|chr2:113569248-113569965,.,chr2,113493926,113522254,CKAP2L	-
chr2,113522254,113894545,intergenic|chr2:113894395-113896399,0,21.909927,.,cis,chr2,113894545,113896249,intergenic|chr2:113894395-113896399,.,chr2,113493926,113522254,CKAP2L	-
chr2,113522254,113924708,intergenic|chr2:113924558-113925453,0,17.695342,.,cis,chr2,113924708,113925303,intergenic|chr2:113924558-113925453,.,chr2,113493926,113522254,CKAP2L	-
chr2,113522254,113997823,genic|chr2:113997673-113999011,0,29.849321,.,cis,chr2,113997823,113998861,genic|chr2:113997673-113999011,.,chr2,113493926,113522254,CKAP2L	-
chr2,113894545,114514400,intergenic|chr2:113894395-113896399,0,21.909927,.,cis,chr2,113894545,113896249,intergenic|chr2:113894395-113896399,.,chr2,114464297,114514400,SLC35F5	-
chr2,113894545,114648569,intergenic|chr2:113894395-113896399,0,21.909927,.,cis,chr2,113894545,113896249,intergenic|chr2:113894395-113896399,.,chr2,114588759,114648569,LOC101060091	-
chr2,113894545,114719129,intergenic|chr2:113894395-113896399,0,21.909927,.,cis,chr2,113894545,113896249,intergenic|chr2:113894395-113896399,.,chr2,114647510,114719129,ACTR3	+
chr2,113894545,114737561,intergenic|chr2:113894395-113896399,0,21.909927,.,cis,chr2,113894545,113896249,intergenic|chr2:113894395-113896399,.,chr2,114735245,114737561,LOC100499194	-
chr2,113894545,114764887,intergenic|chr2:113894395-113896399,0,21.909927,.,cis,chr2,113894545,113896249,intergenic|chr2:113894395-113896399,.,chr2,114737145,114764887,LINC01191	+
chr2,113924708,114514400,intergenic|chr2:113924558-113925453,0,17.695342,.,cis,chr2,113924708,113925303,intergenic|chr2:113924558-113925453,.,chr2,114464297,114514400,SLC35F5	-
chr2,113924708,114737561,intergenic|chr2:113924558-113925453,0,17.695342,.,cis,chr2,113924708,113925303,intergenic|chr2:113924558-113925453,.,chr2,114735245,114737561,LOC100499194	-
chr2,113924708,114764887,intergenic|chr2:113924558-113925453,0,17.695342,.,cis,chr2,113924708,113925303,intergenic|chr2:113924558-113925453,.,chr2,114737145,114764887,LINC01191	+
chr2,113997823,114514400,genic|chr2:113997673-113999011,0,29.849321,.,cis,chr2,113997823,113998861,genic|chr2:113997673-113999011,.,chr2,114464297,114514400,SLC35F5	-
chr2,113997823,114648569,genic|chr2:113997673-113999011,0,29.849321,.,cis,chr2,113997823,113998861,genic|chr2:113997673-113999011,.,chr2,114588759,114648569,LOC101060091	-
chr2,113997823,114719129,genic|chr2:113997673-113999011,0,29.849321,.,cis,chr2,113997823,113998861,genic|chr2:113997673-113999011,.,chr2,114647510,114719129,ACTR3	+
chr2,113997823,114737561,genic|chr2:113997673-113999011,0,29.849321,.,cis,chr2,113997823,113998861,genic|chr2:113997673-113999011,.,chr2,114735245,114737561,LOC100499194	-
chr2,113997823,114764887,genic|chr2:113997673-113999011,0,29.849321,.,cis,chr2,113997823,113998861,genic|chr2:113997673-113999011,.,chr2,114737145,114764887,LINC01191	+
chr2,113997823,115918920,genic|chr2:113997673-113999011,0,29.849321,.,cis,chr2,113997823,113998861,genic|chr2:113997673-113999011,.,chr2,115901624,115918920,DPP10-AS1	-
chr2,114513237,114514400,promoter|chr2:114513087-114515047,0,15.685478,.,cis,chr2,114513237,114514897,promoter|chr2:114513087-114515047,.,chr2,114464297,114514400,SLC35F5	-
chr2,114514400,114542895,intergenic|chr2:114542745-114543579,0,3.6031,.,cis,chr2,114542895,114543429,intergenic|chr2:114542745-114543579,.,chr2,114464297,114514400,SLC35F5	-
chr2,114514400,114575876,intergenic|chr2:114575726-114576514,0,11.037093,.,cis,chr2,114575876,114576364,intergenic|chr2:114575726-114576514,.,chr2,114464297,114514400,SLC35F5	-
chr2,114575876,114648569,intergenic|chr2:114575726-114576514,0,11.037093,.,cis,chr2,114575876,114576364,intergenic|chr2:114575726-114576514,.,chr2,114588759,114648569,LOC101060091	-
chr2,114575876,114719129,intergenic|chr2:114575726-114576514,0,11.037093,.,cis,chr2,114575876,114576364,intergenic|chr2:114575726-114576514,.,chr2,114647510,114719129,ACTR3	+
chr2,114575876,114737561,intergenic|chr2:114575726-114576514,0,11.037093,.,cis,chr2,114575876,114576364,intergenic|chr2:114575726-114576514,.,chr2,114735245,114737561,LOC100499194	-
chr2,114575876,114764887,intergenic|chr2:114575726-114576514,0,11.037093,.,cis,chr2,114575876,114576364,intergenic|chr2:114575726-114576514,.,chr2,114737145,114764887,LINC01191	+
chr2,114646910,114648569,promoter|chr2:114646760-114647782,0,18.754786,.,cis,chr2,114646910,114647632,promoter|chr2:114646760-114647782,.,chr2,114588759,114648569,LOC101060091	-
chr2,114646910,114719129,promoter|chr2:114646760-114647782,0,18.754786,.,cis,chr2,114646910,114647632,promoter|chr2:114646760-114647782,.,chr2,114647510,114719129,ACTR3	+
chr2,114648397,114648569,promoter|chr2:114648247-114648851,0,6.11558,.,cis,chr2,114648397,114648701,promoter|chr2:114648247-114648851,.,chr2,114588759,114648569,LOC101060091	-
chr2,114648397,114719129,promoter|chr2:114648247-114648851,0,6.11558,.,cis,chr2,114648397,114648701,promoter|chr2:114648247-114648851,.,chr2,114647510,114719129,ACTR3	+
chr2,114724446,114737561,intergenic|chr2:114724296-114725136,0,4.119895,.,cis,chr2,114724446,114724986,intergenic|chr2:114724296-114725136,.,chr2,114735245,114737561,LOC100499194	-
chr2,114724446,114764887,intergenic|chr2:114724296-114725136,0,4.119895,.,cis,chr2,114724446,114724986,intergenic|chr2:114724296-114725136,.,chr2,114737145,114764887,LINC01191	+
chr2,114732203,114737561,intergenic|chr2:114732053-114732553,0,1.295727,.,cis,chr2,114732203,114732403,intergenic|chr2:114732053-114732553,.,chr2,114735245,114737561,LOC100499194	-
chr2,114732203,114764887,intergenic|chr2:114732053-114732553,0,1.295727,.,cis,chr2,114732203,114732403,intergenic|chr2:114732053-114732553,.,chr2,114737145,114764887,LINC01191	+
chr2,114735364,114737561,genic|chr2:114735214-114735958,0,5.380813,.,cis,chr2,114735364,114735808,genic|chr2:114735214-114735958,.,chr2,114735245,114737561,LOC100499194	-
chr2,114735364,114764887,genic|chr2:114735214-114735958,0,5.380813,.,cis,chr2,114735364,114735808,genic|chr2:114735214-114735958,.,chr2,114737145,114764887,LINC01191	+
chr2,115918009,115918920,promoter|chr2:115917859-115920264,0,9.390042,.,cis,chr2,115918009,115920114,promoter|chr2:115917859-115920264,.,chr2,115901624,115918920,DPP10-AS1	-
chr2,115918920,115920649,genic|chr2:115920499-115920999,0,1.214996,.,cis,chr2,115920649,115920849,genic|chr2:115920499-115920999,.,chr2,115901624,115918920,DPP10-AS1	-
chr2,115918920,115923197,genic|chr2:115923047-115923547,0,0.848487,.,cis,chr2,115923197,115923397,genic|chr2:115923047-115923547,.,chr2,115901624,115918920,DPP10-AS1	-
chr2,115918920,115975410,genic|chr2:115975260-115975868,0,6.984225,.,cis,chr2,115975410,115975718,genic|chr2:115975260-115975868,.,chr2,115901624,115918920,DPP10-AS1	-
chr2,115918920,115991740,genic|chr2:115991590-115992921,0,14.783958,.,cis,chr2,115991740,115992771,genic|chr2:115991590-115992921,.,chr2,115901624,115918920,DPP10-AS1	-
chr2,115918920,116153841,genic|chr2:116153691-116154609,0,9.323579,.,cis,chr2,116153841,116154459,genic|chr2:116153691-116154609,.,chr2,115901624,115918920,DPP10-AS1	-
chr2,115918920,116171143,genic|chr2:116170993-116172501,0,14.880633,.,cis,chr2,116171143,116172351,genic|chr2:116170993-116172501,.,chr2,115901624,115918920,DPP10-AS1	-
chr2,118572040,118589953,promoter|chr2:118571890-118572760,0,11.345243,.,cis,chr2,118572040,118572610,promoter|chr2:118571890-118572760,.,chr2,118572254,118589953,DDX18	+
chr2,118589953,118593588,intergenic|chr2:118593438-118594375,0,2.316265,.,cis,chr2,118593588,118594225,intergenic|chr2:118593438-118594375,.,chr2,118572254,118589953,DDX18	+
chr2,118589953,118763940,genic|chr2:118763790-118764862,0,3.423322,.,cis,chr2,118763940,118764712,genic|chr2:118763790-118764862,.,chr2,118572254,118589953,DDX18	+
chr2,118763940,118771739,genic|chr2:118763790-118764862,0,3.423322,.,cis,chr2,118763940,118764712,genic|chr2:118763790-118764862,.,chr2,118673053,118771739,CCDC93	-
chr2,118771027,118771739,promoter|chr2:118770877-118772285,0,7.535447,.,cis,chr2,118771027,118772135,promoter|chr2:118770877-118772285,.,chr2,118673053,118771739,CCDC93	-
chr2,118845712,118867607,promoter|chr2:118845562-118846243,0,8.016844,.,cis,chr2,118845712,118846093,promoter|chr2:118845562-118846243,.,chr2,118845993,118867607,INSIG2	+
chr2,118867607,120013612,genic|chr2:120013462-120014567,0,11.722996,.,cis,chr2,120013612,120014417,genic|chr2:120013462-120014567,.,chr2,118845993,118867607,INSIG2	+
chr2,118867607,120382690,genic|chr2:120382540-120383499,0,15.34127,.,cis,chr2,120382690,120383349,genic|chr2:120382540-120383499,.,chr2,118845993,118867607,INSIG2	+
chr2,118943482,118943962,promoter|chr2:118943332-118944218,0,6.167121,.,cis,chr2,118943482,118944068,promoter|chr2:118943332-118944218,.,chr2,118940497,118943962,LOC100506797	-
chr2,118943962,120013612,genic|chr2:120013462-120014567,0,11.722996,.,cis,chr2,120013612,120014417,genic|chr2:120013462-120014567,.,chr2,118940497,118943962,LOC100506797	-
chr2,118943962,120382690,genic|chr2:120382540-120383499,0,15.34127,.,cis,chr2,120382690,120383349,genic|chr2:120382540-120383499,.,chr2,118940497,118943962,LOC100506797	-
chr2,118943962,120441162,intergenic|chr2:120441012-120442581,0,15.496162,.,cis,chr2,120441162,120442431,intergenic|chr2:120441012-120442581,.,chr2,118940497,118943962,LOC100506797	-
chr2,119942194,120023227,intergenic|chr2:119942044-119942544,0,6.235159,.,cis,chr2,119942194,119942394,intergenic|chr2:119942044-119942544,.,chr2,119981383,120023227,STEAP3	+
chr2,120010449,120023227,genic|chr2:120010299-120010799,0,2.060903,.,cis,chr2,120010449,120010649,genic|chr2:120010299-120010799,.,chr2,119981383,120023227,STEAP3	+
chr2,120013612,120023227,genic|chr2:120013462-120014567,0,11.722996,.,cis,chr2,120013612,120014417,genic|chr2:120013462-120014567,.,chr2,119981383,120023227,STEAP3	+
chr2,120013612,120124318,genic|chr2:120013462-120014567,0,11.722996,.,cis,chr2,120013612,120014417,genic|chr2:120013462-120014567,.,chr2,120059792,120124318,C2orf76	-
chr2,120013612,120130127,genic|chr2:120013462-120014567,0,11.722996,.,cis,chr2,120013612,120014417,genic|chr2:120013462-120014567,.,chr2,120124499,120130127,DBI	+
chr2,120013612,120196096,genic|chr2:120013462-120014567,0,11.722996,.,cis,chr2,120013612,120014417,genic|chr2:120013462-120014567,.,chr2,120189445,120196096,TMEM37	+
chr2,120013612,120414237,genic|chr2:120013462-120014567,0,11.722996,.,cis,chr2,120013612,120014417,genic|chr2:120013462-120014567,.,chr2,120302007,120414237,CFAP221	+
chr2,120013612,121223925,genic|chr2:120013462-120014567,0,11.722996,.,cis,chr2,120013612,120014417,genic|chr2:120013462-120014567,.,chr2,121221910,121223925,LINC01101	-
chr2,120023227,120382690,genic|chr2:120382540-120383499,0,15.34127,.,cis,chr2,120382690,120383349,genic|chr2:120382540-120383499,.,chr2,119981383,120023227,STEAP3	+
chr2,120023227,120441162,intergenic|chr2:120441012-120442581,0,15.496162,.,cis,chr2,120441162,120442431,intergenic|chr2:120441012-120442581,.,chr2,119981383,120023227,STEAP3	+
chr2,120123836,120124318,promoter|chr2:120123686-120125449,0,10.379774,.,cis,chr2,120123836,120125299,promoter|chr2:120123686-120125449,.,chr2,120059792,120124318,C2orf76	-
chr2,120123836,120130127,promoter|chr2:120123686-120125449,0,10.379774,.,cis,chr2,120123836,120125299,promoter|chr2:120123686-120125449,.,chr2,120124499,120130127,DBI	+
chr2,120124318,120382690,genic|chr2:120382540-120383499,0,15.34127,.,cis,chr2,120382690,120383349,genic|chr2:120382540-120383499,.,chr2,120059792,120124318,C2orf76	-
chr2,120124318,120441162,intergenic|chr2:120441012-120442581,0,15.496162,.,cis,chr2,120441162,120442431,intergenic|chr2:120441012-120442581,.,chr2,120059792,120124318,C2orf76	-
chr2,120130127,120382690,genic|chr2:120382540-120383499,0,15.34127,.,cis,chr2,120382690,120383349,genic|chr2:120382540-120383499,.,chr2,120124499,120130127,DBI	+
chr2,120130127,120441162,intergenic|chr2:120441012-120442581,0,15.496162,.,cis,chr2,120441162,120442431,intergenic|chr2:120441012-120442581,.,chr2,120124499,120130127,DBI	+
chr2,120184414,120196096,intergenic|chr2:120184264-120184764,0,1.740426,.,cis,chr2,120184414,120184614,intergenic|chr2:120184264-120184764,.,chr2,120189445,120196096,TMEM37	+
chr2,120188899,120196096,promoter|chr2:120188749-120189695,0,7.759315,.,cis,chr2,120188899,120189545,promoter|chr2:120188749-120189695,.,chr2,120189445,120196096,TMEM37	+
chr2,120196096,120382690,genic|chr2:120382540-120383499,0,15.34127,.,cis,chr2,120382690,120383349,genic|chr2:120382540-120383499,.,chr2,120189445,120196096,TMEM37	+
chr2,120196096,120441162,intergenic|chr2:120441012-120442581,0,15.496162,.,cis,chr2,120441162,120442431,intergenic|chr2:120441012-120442581,.,chr2,120189445,120196096,TMEM37	+
chr2,120196096,121154492,intergenic|chr2:121154342-121155149,0,12.086053,.,cis,chr2,121154492,121154999,intergenic|chr2:121154342-121155149,.,chr2,120189445,120196096,TMEM37	+
chr2,120299102,120414237,intergenic|chr2:120298952-120299452,0,0.612771,.,cis,chr2,120299102,120299302,intergenic|chr2:120298952-120299452,.,chr2,120302007,120414237,CFAP221	+
chr2,120301639,120414237,promoter|chr2:120301489-120302277,0,3.961401,.,cis,chr2,120301639,120302127,promoter|chr2:120301489-120302277,.,chr2,120302007,120414237,CFAP221	+
chr2,120356260,120414237,genic|chr2:120356110-120356914,0,5.17892,.,cis,chr2,120356260,120356764,genic|chr2:120356110-120356914,.,chr2,120302007,120414237,CFAP221	+
chr2,120382690,120414237,genic|chr2:120382540-120383499,0,15.34127,.,cis,chr2,120382690,120383349,genic|chr2:120382540-120383499,.,chr2,120302007,120414237,CFAP221	+
chr2,120382690,120439694,genic|chr2:120382540-120383499,0,15.34127,.,cis,chr2,120382690,120383349,genic|chr2:120382540-120383499,.,chr2,120436742,120439694,TMEM177	+
chr2,120382690,120742474,genic|chr2:120382540-120383499,0,15.34127,.,cis,chr2,120382690,120383349,genic|chr2:120382540-120383499,.,chr2,120517206,120742474,PTPN4	+
chr2,120382690,120866052,genic|chr2:120382540-120383499,0,15.34127,.,cis,chr2,120382690,120383349,genic|chr2:120382540-120383499,.,chr2,120770603,120866052,EPB41L5	+
chr2,120382690,120980984,genic|chr2:120382540-120383499,0,15.34127,.,cis,chr2,120382690,120383349,genic|chr2:120382540-120383499,.,chr2,120975046,120980984,TMEM185B	-
chr2,120382690,121223925,genic|chr2:120382540-120383499,0,15.34127,.,cis,chr2,120382690,120383349,genic|chr2:120382540-120383499,.,chr2,121221910,121223925,LINC01101	-
chr2,120414237,120441162,intergenic|chr2:120441012-120442581,0,15.496162,.,cis,chr2,120441162,120442431,intergenic|chr2:120441012-120442581,.,chr2,120302007,120414237,CFAP221	+
chr2,120414237,121154492,intergenic|chr2:121154342-121155149,0,12.086053,.,cis,chr2,121154492,121154999,intergenic|chr2:121154342-121155149,.,chr2,120302007,120414237,CFAP221	+
chr2,120414237,122287528,genic|chr2:122287378-122288927,0,26.062703,.,cis,chr2,122287528,122288777,genic|chr2:122287378-122288927,.,chr2,120302007,120414237,CFAP221	+
chr2,120439694,120441162,intergenic|chr2:120441012-120442581,0,15.496162,.,cis,chr2,120441162,120442431,intergenic|chr2:120441012-120442581,.,chr2,120436742,120439694,TMEM177	+
chr2,120439694,120452111,intergenic|chr2:120451961-120452930,0,3.849112,.,cis,chr2,120452111,120452780,intergenic|chr2:120451961-120452930,.,chr2,120436742,120439694,TMEM177	+
chr2,120441162,120742474,intergenic|chr2:120441012-120442581,0,15.496162,.,cis,chr2,120441162,120442431,intergenic|chr2:120441012-120442581,.,chr2,120517206,120742474,PTPN4	+
chr2,120441162,120866052,intergenic|chr2:120441012-120442581,0,15.496162,.,cis,chr2,120441162,120442431,intergenic|chr2:120441012-120442581,.,chr2,120770603,120866052,EPB41L5	+
chr2,120441162,120980984,intergenic|chr2:120441012-120442581,0,15.496162,.,cis,chr2,120441162,120442431,intergenic|chr2:120441012-120442581,.,chr2,120975046,120980984,TMEM185B	-
chr2,120441162,121052286,intergenic|chr2:120441012-120442581,0,15.496162,.,cis,chr2,120441162,120442431,intergenic|chr2:120441012-120442581,.,chr2,121010413,121052286,RALB	+
